code,name,serial,system_id,price,area,note
54042,フィーチャープレミアム（メダル機）第７弾・第８弾,SS4SJA000708,'01201000000001D526FC,,1.5,コンテンツサーバー経由
51607,マーブルフィーバー,RPUSJD022107,,,8.01,
46787,釣りスピリッツＲＥＶ２．０（６Ｐ仕様）,ABGN1460668,,0,15.01,
48077,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
48078,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
54025,スーパードラゴンボールヒーローズ,,,,1.9,
58386,ポケモンメザスタ,PMZSE0101622,,0,0,２ｉｎ１筐体
38595,仮面ライダーバトルガンバライジング,1.1301E+11,,,1.5,
56506,メダル貸機転送機（旭精工）,,,528000,0,
36348,両替メダル貸機（旭精工）,,,,0,
38404,両替メダル貸機（旭精工）,,,,0,
38403,両替メダル貸機（旭精工）ＩＣコイン対応,,,,0,
52674,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9554,,,2.13,
52675,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9556,,,2.13,
52676,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9555,,,2.13,
52677,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9528,,,2.13,
52678,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9345,,,2.13,
52679,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A9563,,,2.13,
52769,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（ハブ＆ルーター）,,,,0,
55089,ソードアートオンラインアーケード,ABLN3040950,,1295190,1.47,
55090,ソードアートオンラインアーケード,ABLN3040931,,1295190,1.47,
55091,ソードアートオンラインアーケード,ABLN3040932,,1295190,1.47,
55039,ソードアートオンラインアーケード（ターミナル）,ABLN3050684,,1295190,1.5,
46570,艦これアーケード（サテライト）,A61E01B2273,,,1.94,
46571,艦これアーケード（サテライト）,A61E01B2552,,,1.94,
48762,艦これアーケード（サテライト）,A61E01B2541,,,1.94,
48763,艦これアーケード（サテライト）,A61E01B2278,,,1.94,
47354,艦これアーケード（ハブ＆ルーター）,,,,0,
48675,三国志大戦４（サテライト）,A61E01B6294,,,2.67,
48676,三国志大戦４（サテライト）,A61E01B6350,,,2.67,
48677,三国志大戦４（サテライト）,A61E01B6372,,,2.67,
48678,三国志大戦４（サテライト）,A61E01B6374,,,2.67,
48611,三国志大戦４（ターミナル）,A61E01B7913,,,1.51,
38541,６ＢＯＸ－ＧＣＢカード販売機,,,,0,
57236,カードコネクト,010000187DC998A4,'01201000000001E3EA06,1034000,0,
52441,カードメイカー,A63E01A5489,,,0,
52156,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
52157,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
38479,●ＦＯＲＴＵＮＥ　ＴＲＩＮＩＴＹ（メダル機）,PX8EJA021105,,,25.12,
38506,●ギャラクシーワールドシリーズ,,,,1.5,
38505,●ギャラクシーワールドシリーズ,,,,1.5,
38502,●ギャラクシーワールドシリーズ,,,,1.5,
38503,●ギャラクシーワールドシリーズ,,,,1.5,
38507,●ギャラクシーワールドシリーズ,,,0,1.5,
50821,●スターホース３Ｌ－ｍａｉｎ（本体）,A72E02D7590,,,8.03,
45666,●フィーチャープレミアム（メダル機）,SS4CJX036608,,,1.5,コンテンツサーバー経由
48444,●フィーチャープレミアム（メダル機）第３弾・第４弾,SS4CJX036708,,,1.5,コンテンツサーバー経由
57381,●海物語ラッキーマリンツアーズ,,,8492000,0,
32945,●早押し！じゃんけんヘルメット（メダル機）,,,,1.5,
32949,●連射デ・アタック（メダル機）,,,,1.5,
38509,アイキーパー（メダルバンク）,,,0,0,IK-30000Vで登録していたが、店舗よりIK-30000と申告あり。修正(R2.6.29)
38510,アイキーパー（メダルバンク）,,,0,0,IK-30000Vで登録していたが、店舗よりIK-30000と申告あり。修正(R2.6.29)
38508,アイキーパー用カウンターシステム,,,,0,
50822,スターホース３（サテライト）,A63E01D7870,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
50827,スターホース３（サテライト）,A63E01D7887,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
50830,スターホース３（サテライト）,A63E01D7874,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
56653,スターホース４（Ｌサテライト）,A63E01D7869,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
56654,スターホース４（Ｌサテライト）,A63E01D7868,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
56655,スターホース４（Ｌサテライト）,A63E01D7873,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
54095,フィーチャープレミアム（メダル機）コンテンツサーバー,SS4UJC022808,'01201000000001D48949,,0,
50833,メダルバンクⅡ,1323586,,0,0,
50832,メダルバンクⅡ,1323239,,0,0,
56541,ＭＥＳＴＡ（セガ）,A63E01D7508,,642400,0,
40683,ＰＡＳＥＬＩチャージ機,LA9QJA113505,,,0,
38594,Ｗｉ－Ｆｉキオスク（レンタル機）,1.13019E+11,,,0,
51101,ミリオネット,MPPUJA007707,,,0,
11764,メダル洗浄機（Ｋｉｒａｒａ－ｄｏ）,,,,0,
38542,高額紙幣両替機,,,,0,
38547,高額紙幣両替機,,,,0,
38543,高額紙幣両替機（旭精工）,,,,0,
38544,高額紙幣両替機（旭精工）,,,,0,
38545,高額紙幣両替機（旭精工）,,,,0,
38546,高額紙幣両替機（旭精工）,,,,0,
38600,高額紙幣両替機（旭精工）,,,,0,
53900,大会売上,,,,0,大会売上計上用
49366,ＡＬＬ．ＮＥＴＰ－ｒａｓＭＬＵＴＩ（ハブ＆ルーター）,,,,0,
55341,ＡＬＬ．ＮＥＴＰ－ｒａｓＭＬＵＴＩⅢ（ハブ＆ルーター）,,,48600,0,
37962,Ｇバランス筐体,,,,1.65,
37804,Ｇバランス筐体,,,,1.65,
51381,ＳＯＵＬ　ＲＥＶＥＲＳＥ（サテライト）,A63E01B9630,,0,1.4,
49677,ＶＥＷＬＩＸ　ＤＩＡ　ＢＬＡＣＫ筐体,,,,1.5,
49678,ＶＥＷＬＩＸ　ＤＩＡ　ＢＬＡＣＫ筐体,,,,1.5,
48419,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
48420,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
38865,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2337,,0,1.5,
38866,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2360,,,1.5,
39582,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,,,0,1.5,キーチップなし
39583,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,,,0,1.5,キーチップなし
39592,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2255,,,1.5,
39593,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2207,,,1.5,
39600,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,,,0,1.5,キーチップなし
39601,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,,,0,1.5,キーチップなし
46650,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ターミナル）,A61E01A4907,,,0,
38701,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ハブ＆ルーター）,,,,0,
40675,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ハブ＆ルーター）,,,0,0,
57533,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB011609,'01201000000001ECF516,1097800,69.42,夢幻の鏡界KITあり(R3.5.28)
57534,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB011409,'01201000000001ED7668,1097800,69.42,夢幻の鏡界KITあり(R3.5.28)
57535,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB011709,'01201000000001ED861A,1097800,69.42,夢幻の鏡界KITあり(R3.5.28)
57536,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB011509,'01201000000001ECDC36,1097800,69.42,夢幻の鏡界KITあり(R3.5.28)
57473,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA019509,'01201000000001EC5F85,657800,69.42,
57474,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA019709,'01201000000001EDCCA0,657800,69.42,
57475,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA019609,'0120000000001ECEF82,657800,69.42,
57476,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA008909,'01201000000001ED372A,657800,69.42,
57097,ジョジョの奇妙な冒険ラストサバイバー,ABLN3030853,,1672000,1.53,
57098,ジョジョの奇妙な冒険ラストサバイバー,ABLN3030854,,1672000,1.53,
57083,ジョジョの奇妙な冒険ラストサバイバー（ルーター）,,,32780,0,
56193,セガネットワーク対戦麻雀ＭＪ４,,,0,1.5,キーチップなし
56169,ドラゴンボールＺＥＮＫＡＩバトルロイヤル,ABDN0031860,,0,1.5,
3843,ブラストシティー,,,,1.5,
56887,ブラストシティー,,,0,1.5,
56907,ブラストシティー,,,0,1.5,
56881,ブラストシティー,,,0,1.5,
56923,ブラストシティー,,,0,1.5,
56929,ブラストシティー,,,0,1.5,
56895,ブラストシティー,,,0,1.5,
56896,ブラストシティー,,,0,1.5,
118,ブラストシティー,,,,1.5,
56903,ブラストシティー,,,0,1.5,
56920,ブラストシティー,,,0,1.5,
56879,ブラストシティー,,,0,1.5,
56885,ブラストシティー,,,0,1.5,
56894,ブラストシティー,,,0,1.5,
56892,ブラストシティー,,,0,1.5,
56868,ブラストシティー,,,0,1.5,
56901,ブラストシティー,,,0,1.5,
56928,ブラストシティー,,,0,1.5,
56921,ブラストシティー,,,0,1.5,
56938,ユニバーサル筐体,,,0,1.5,
56939,ユニバーサル筐体,,,0,1.5,
49367,リンドバーグ筐体,,,0,1.5,キーチップなし
54230,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110519,,,1.3,
54231,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110520,,,1.3,
54232,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3112781,,,1.3,
54233,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3112782,,,1.3,
54229,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1111102,,0,2.27,
53790,星と翼のパラドクス,,,,3.03,
53791,星と翼のパラドクス,,,,3.03,
53794,星と翼のパラドクス,,,,3.03,
53795,星と翼のパラドクス,,,,3.03,
37581,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（ノアール筐体）,ABGN5451148,,0,1.5,Ｃ筐体
37582,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（ノアール筐体）,ABGN5451147,,0,1.5,Ａ筐体
37594,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（モニター）,,,0,2.42,
59109,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA011300,'01201000000001F30FB8,932800,0,
59110,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA011600,'01201000000001F376B6,932800,0,
59111,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA011500,'01201000000001F37992,932800,0,
59112,武装神姫アーマードプリンセスバトルコンダクター,TBSQJA011400,'01201000000001F3202A,932800,0,
7362,麻雀格闘倶楽部（本体）,IK9EJP068509,,0,2.03,
39975,麻雀格闘倶楽部（本体）,KK9EJA017000,,0,2.03,
50280,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA098007,'01201000000001B541AB,0,1.5,
50281,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA039907,'01201000000001B61292,0,1.5,
50282,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA040007,'01201000000001B83C95,0,1.5,
50283,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA097907,'01201000000001B833B1,0,1.5,
20201,麻雀格闘倶楽部－新型（サテライト）,IK9CJPG36909,'01201000000000378741,,1.5,
20207,麻雀格闘倶楽部－新型（サテライト）,IK9CJPG37009,'012010000000003A78FB,,1.5,
20508,麻雀格闘倶楽部－新型（サテライト）,IK9CJPG35909,'012010000000003A7234,,1.5,
20509,麻雀格闘倶楽部－新型（サテライト）,IK9CJPG35809,'01201000000000381F3E,,1.5,
21511,麻雀格闘倶楽部－新型（サテライト）,KK9UJA6972A8,'012010000000003A6F25,,1.5,
21512,麻雀格闘倶楽部－新型（サテライト）,KK9UJA6971A8,'01201000000000379443,,1.5,
56114,麻雀格闘倶楽部－新型（サテライト）,IK9CJP007109,'012010000000003CC52A,0,1.5,
56115,麻雀格闘倶楽部－新型（サテライト）,IK9CJP007109,'012010000000003CDFBF,0,1.5,
56116,麻雀格闘倶楽部－新型（サテライト）,IK9CJP007109,'012010000000003C71F1,0,1.5,
56117,麻雀格闘倶楽部－新型（サテライト）,IK9CJP007109,'012010000000003BD2A5,0,1.5,
33812,ＲＥＡＣＨ２筐体（マインズ）,,,,1.5,
46952,ＲＥＡＣＨ筐体（マインズ）,,,,1.5,
46951,ＲＥＡＣＨ筐体（マインズ）,,,,1.5,
26383,オメガ筐体,,,,1.5,
39865,ハイパースロットＦ２,,,,1.5,
35908,ハイパースロットＦ２,,,,1.5,
35656,ハイパースロットＦ２,,,,1.5,
39866,ハイパースロットＦ２,,,,1.5,
39869,ハイパースロットＦ２,,,,1.5,
39873,ハイパースロットＦ２,,,,1.5,
35337,ハイパースロットＦ２,,,,1.5,
35417,ハイパースロットＦ２,,,,1.5,
35855,ハイパースロットＦ２,,,,1.5,
39872,ハイパースロットＦ２,,,,1.5,
39871,ハイパースロットＦ２,,,,1.5,
39868,ハイパースロットＦ２,,,,1.5,
39846,ハイパースロットＦ２,,,,1.5,
35880,ハイパースロットＦ２,,,,1.5,
35888,ハイパースロットＦ２,,,,1.5,
35825,ハイパースロットＦ２,,,,1.5,
39867,ハイパースロットＦ２,,,,1.5,
35667,ハイパースロットＦ２,,,,1.5,
35881,ハイパースロットＦ２,,,0,1.5,
10954,ハイパースロットＦ２ツイン,,,,0.855,
10953,ハイパースロットＦ２ツイン,,,,0.855,
6772,ハイパースロットツイン,,,,0.855,
8907,ハイパースロットツイン,,,,0.855,
8908,ハイパースロットツイン,,,,0.855,
7059,ハイパースロットツイン,,,,0.855,
6786,ハイパースロットツイン,,,,0.855,
6780,ハイパースロットツイン,,,,0.855,
6787,ハイパースロットツイン,,,,0.855,
6773,ハイパースロットツイン,,,,0.855,
7058,ハイパースロットツイン,,,,0.855,
6781,ハイパースロットツイン,,,,0.855,
46874,レボリューションⅡ,,,,1.5,
46875,レボリューションⅡ,,,,1.5,
46871,レボリューションⅡ,,,,1.5,
46870,レボリューションⅡ,,,,1.5,
16346,ハンターゼロワンＲツイン,,,,0.955,
16347,ハンターゼロワンＲツイン,,,0,0.955,
13068,ハンターゼロワンツイン,,,,0.955,
13070,ハンターゼロワンツイン,,,,0.955,
13071,ハンターゼロワンツイン,,,,0.955,
13067,ハンターゼロワンツイン,,,,0.955,
13065,ハンターゼロワンツイン,,,,0.955,
13072,ハンターゼロワンツイン,,,,0.955,
13069,ハンターゼロワンツイン,,,,0.955,
13066,ハンターゼロワンツイン,,,,0.955,
22754,プロハンターＦＸ,,,0,1.5,
33780,プロハンターＦＸ,,,,1.5,
39876,プロハンターＦＸ,,,,1.5,
39884,プロハンターＦＸ,,,,1.5,
39894,プロハンターＦＸ,,,,1.5,
39889,プロハンターＦＸ,,,,1.5,
39895,プロハンターＦＸ,,,,1.5,
39878,プロハンターＦＸ,,,,1.5,
39875,プロハンターＦＸ,,,,1.5,
39877,プロハンターＦＸ,,,,1.5,
33776,プロハンターＦＸ,,,,1.5,
33778,プロハンターＦＸ,,,,1.5,
39890,プロハンターＦＸ,,,,1.5,
39885,プロハンターＦＸ,,,,1.5,
39881,プロハンターＦＸ,,,,1.5,
39887,プロハンターＦＸ,,,,1.5,
39891,プロハンターＦＸ,,,,1.5,
39879,プロハンターＦＸ,,,,1.5,
39919,プロハンターＦＸ２,,,,1.5,
39921,プロハンターＦＸ２,,,0,1.5,
39920,プロハンターＦＸ２,,,,1.5,
39923,プロハンターＦＸ２,,,,1.5,
46867,レボリューションⅡ,,,,1.5,
46864,レボリューションⅡ,,,,1.5,
50613,ＴＲＹ　ＰＯＤ,,,,4.66,
51986,ＴＲＹ　ＰＯＤ,,,,4.66,
51987,ＴＲＹ　ＰＯＤ,,,,4.66,
51988,ＴＲＹ　ＰＯＤ,,,,4.66,
39937,ＵＦＯあらかると２,,,,2.65,
39946,ＵＦＯあらかると２,,,,2.65,
31271,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31273,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31275,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31276,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31280,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31282,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31405,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31408,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31409,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31413,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
31414,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35457,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35459,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35460,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35461,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35465,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35466,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35467,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35468,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35470,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35472,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35473,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35474,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35475,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35476,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35477,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
35478,ＵＦＯキャッチャー８Ｓｅｃｏｎｄライト,,,,4.39,
37609,ＵＦＯキャッチャー９,,,,4.46,
37611,ＵＦＯキャッチャー９,,,,4.46,
37612,ＵＦＯキャッチャー９,,,,4.46,
40040,ＵＦＯキャッチャー９,,,,4.46,
40041,ＵＦＯキャッチャー９,,,,4.46,
40043,ＵＦＯキャッチャー９,,,,4.46,
40046,ＵＦＯキャッチャー９,,,,4.46,
40054,ＵＦＯキャッチャー９,,,,4.46,
40055,ＵＦＯキャッチャー９,,,,4.46,
40056,ＵＦＯキャッチャー９,,,,4.46,
40058,ＵＦＯキャッチャー９,,,,4.46,
40059,ＵＦＯキャッチャー９,,,,4.46,
40062,ＵＦＯキャッチャー９,,,,4.46,
40066,ＵＦＯキャッチャー９,,,,4.46,
40068,ＵＦＯキャッチャー９,,,,4.46,
40070,ＵＦＯキャッチャー９,,,,4.46,
40076,ＵＦＯキャッチャー９,,,,4.46,
54363,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54364,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
50794,ＵＦＯキャッチャートリプル,,,,4.56,
50795,ＵＦＯキャッチャートリプル,,,,4.56,
50796,ＵＦＯキャッチャートリプル,,,,4.56,
50797,ＵＦＯキャッチャートリプル,,,,4.56,
50798,ＵＦＯキャッチャートリプル,,,,4.56,
50799,ＵＦＯキャッチャートリプル,,,,4.56,
50800,ＵＦＯキャッチャートリプル,,,,4.56,
52867,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52868,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53960,ＵＦＯキャッチャートリプルツイン,,,,4.41,
35682,カプリチオセサミ２,,,,2.05,
35683,カプリチオセサミ２,,,,2.05,
35846,スイートランド４,,,,3.63,
39940,スイートランド４,,,,3.63,
39941,スイートランド４,,,,3.63,
30538,スイートランド４ＢＲＩＧＨＴＶｅｒ,,,0,3.63,
30539,スイートランド４ＢＲＩＧＨＴＶｅｒ,,,,3.63,
52036,スウィートゴーランド２,,,,5.02,
52049,スウィートゴーランド２,,,,5.02,
52050,スウィートゴーランド２,,,,5.02,
52051,スウィートゴーランド２,,,,5.02,
35921,トリプルキャッチャー,,,,2.61,
35923,トリプルキャッチャー,,,,2.61,
39724,トリプルキャッチャー,,,,2.61,
39943,トリプルキャッチャー,,,,2.61,
39944,トリプルキャッチャー,,,,2.61,
39945,トリプルキャッチャー,,,,2.61,
35941,トリプルキャッチャープチ,,,,1.5,
35942,トリプルキャッチャープチ,,,,1.5,
35944,トリプルキャッチャープチ,,,,1.5,
35946,トリプルキャッチャープチ,,,,1.5,
35947,トリプルキャッチャープチ,,,,1.5,
36002,ビックレナ,,,,5.76,
39952,ビックレナ,,,,5.76,
39953,ビックレナ,,,,5.76,
47719,ビッグキャッチャーでかクレα（非分割タイプ）（ＬＥＤ仕様）,,,,4.38,
47720,ビッグキャッチャーでかクレα（非分割タイプ）（ＬＥＤ仕様）,,,,4.38,
39951,ファンシースイープウインドウ,,,,3.98,
30888,ポロスキャッチャーＴＷＩＮ,,,,4.3,
30889,ポロスキャッチャーＴＷＩＮ,,,,4.3,
30890,ポロスキャッチャーＴＷＩＮ,,,,4.3,
30891,ポロスキャッチャーＴＷＩＮ,,,,4.3,
57599,極寒ヒエヒエペン太,,,1077840,0,
34193,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,NBTQJA141104,'012010000000017732CB,,1.64,
40027,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,NBTQJA069204,'01201000000001786845,,1.64,
40028,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,NBTQJA069304,'01201000000001792232,,1.64,
51580,ＤＡＮＣＥ　ＲＵＳＨ　ＳＴＡＲＤＯＭ（ダンスラッシュ）,RECQJA022407,'01201000000001C98316,,10.88,
51594,ＤＡＮＣＥ　ＲＵＳＨ　ＳＴＡＲＤＯＭ（ダンスラッシュ）,RECQJA018907,'01201000000001C967E3,,10.88,
51596,ＤＡＮＣＥ　ＲＵＳＨ　ＳＴＡＲＤＯＭ（ダンスラッシュ）,RECQJA023007,'01201000000001C9570E,,10.88,
55183,ＤＤＲ　２０ｔｈアニバーサリーモデル,MDXQJG014508,'01201000000001D934E8,2138400,8.09,
55184,ＤＤＲ　２０ｔｈアニバーサリーモデル,MDXQJG003708,'01201000000001D968BB,2138400,8.09,
38513,ＧＩＴＡＤＯＲＡ　ギターフリークス,M32UJA0173W7,'012010000000011AC88B,,1.5,
38514,ＧＩＴＡＤＯＲＡ　ドラムマニア,M32UJA0174W7,'01201000000001199D00,,1.86,
27478,Ｐｒｏｊｅｃｔ　ＤＩＶＡ　Ａｒｃａｄｅ♪（初音ミク）,,,,1.5,キーチップなし
40029,Ｐｒｏｊｅｃｔ　ＤＩＶＡ　Ａｒｃａｄｅ♪（初音ミク）,A61E01A1115,,,1.5,
26881,Ｐｒｏｊｅｃｔ　ＤＩＶＡ　Ａｒｃａｄｅ♪（初音ミク）ＰＳ,,,0,1.5,キーチップなし
46800,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＢＯＯＴＨⅢ,KFCQJA087101,'01201000000000F91854,,1.99,
55787,ＷＡＣＣＡ,A62E01A0844,,1293840,1.5,
55788,ＷＡＣＣＡ,A62E01A0840,,1293840,1.5,
55757,ＷＡＣＣＡ（ルーター）,,,21600,0,
26866,ｊｕｂｅａｔ（ユビート）ｋｎｉｔ,J44QJA018900,'012010000000009AF568,,1.5,
31199,ｊｕｂｅａｔ（ユビート）ソーサー,L44QJB047602,'012010000000013D8C8B,,1.5,
55642,ｍａｉｍａｉでらっくす,A63E01C0504,,699840,3.84,
55643,ｍａｉｍａｉでらっくす,A63E01C0516,,699840,3.84,
55644,ｍａｉｍａｉでらっくす,A63E01C0965,,699840,3.84,
55645,ｍａｉｍａｉでらっくす,A63E01C0970,,699840,3.84,
55627,ｍａｉｍａｉでらっくす（ルーター）,,,43200,0,
55628,ｍａｉｍａｉでらっくす（ルーター）,,,43200,0,
52336,オンゲキ,,,0,1.83,キーチップなし
52337,オンゲキ,,,0,1.83,キーチップなし
52382,オンゲキ,,,0,1.83,キーチップなし
52383,オンゲキ,,,0,1.83,キーチップなし
52384,オンゲキ,,,0,1.83,キーチップなし
52385,オンゲキ,,,0,1.83,キーチップなし
52386,オンゲキ,A63E01A8090,,,1.83,
52387,オンゲキ,A63E01A8091,,,1.83,
52388,オンゲキ,A63E01A8080,,,1.83,
52389,オンゲキ,A63E01A8081,,,1.83,
52297,オンゲキ（ルーター）,,,,0,
52310,オンゲキ（ルーター）,,,,0,
52311,オンゲキ（ルーター）,,,,0,
26413,ギターフリークスＸＧ,K33EJA024400,'01201000000000DBEFD8,,5.62,
36452,ギターフリークスＸＧ,M32UJA0236V7,'01201000000000DCA879,,5.62,
32394,グルーヴコースター,,,,2.82,
38612,グルーヴコースター,,,,2.82,
38613,グルーヴコースター,,,,2.82,
45122,チュウニズム,A61E01A8762,,,1.5,
45125,チュウニズム,A61E01A8734,,,1.5,
26428,ドラムマニアＸＧ,K32EJA024300,'01201000000000DCC342,,2.34,
36459,ドラムマニアＸＧ,K33EJA029000,'01201000000000DB79DB,,2.34,
56853,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,0122027A5D08,'01201000000001E1504D,2728000,0,
56854,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA022909,'01201000000001E163F9,2728000,0,
56855,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA022809,'01201000000001E1647C,2728000,0,
40026,ポップンミュージック,K39CJB085300,'01201000000000C0AFA1,,2.16,Ｄ筐体
30863,ポップンミュージック２１,M39QJA006802,'01201000000001156D53,,1.5,Ｅ筐体
27150,リフレクビート,KBRQJB031200,'01201000000000BC94F8,,1.5,
36573,リフレクビート,MBREJA117902,'01201000000000BD1D49,,1.5,
30808,リフレクビートｃｏｌｅｔｔｅ,MBRQJA005702,'0120100000000113515F,,1.5,
31029,リフレクビートｃｏｌｅｔｔｅ,MBRQJA040902,'012010000000012828A5,,1.5,
36576,リフレクビートｃｏｌｅｔｔｅ,MBRQJA010402,'012010000000011316AF,,1.5,
49469,リフレクビートｃｏｌｅｔｔｅ,KBRQJB044000,'01201000000000BC1397,,1.5,
28694,太鼓の達人（新筐体）,ABLN1081884,,,2.79,
